"","gene_symbol","RS08","RS09","RS27","RS23","RS02","RS31","RS21","RS34"
"ENSG00000139266","MARCHF9","9.39164029939572","9.48774446463493","8.76952439796572","9.43554723427641","9.62901560118604","10.2665125158248","9.35238580385415","9.90700034891172"
"ENSG00000139278","GLIPR1","12.581996309461","11.5721623094713","12.9732806297405","12.5111462084123","12.6854816050329","11.4120929231051","12.3017041068421","11.4535198891734"
"ENSG00000139287","TPH2","5.73621262348668","6.23296426750071","6.02938266388672","6.07816677014638","5.91881505231964","6.0966764950518","6.50660033011385","6.47994654548852"
"ENSG00000139289","PHLDA1","7.02670706231626","6.75076328217155","6.73651282389035","6.47164698111315","7.04944782071509","7.27665419738524","6.4282313001471","6.61704753672656"
"ENSG00000139291","TMEM19","9.66085784551629","8.90719085573937","9.40528131141555","9.94941975266733","9.42703966967708","9.17753213592366","9.3455207187952","9.56568618648095"
"ENSG00000139318","DUSP6","12.7532840655105","11.7954245600092","12.7140173977651","12.511986833128","12.6693726611161","11.1579939475459","12.0873604569124","11.3781309962585"
"ENSG00000139323","POC1B","9.29575057576652","9.18506201425714","9.49450446573816","9.16564502405257","9.24133730100641","8.51402394743973","9.32398920925981","9.12498599907338"
"ENSG00000139324","TMTC3","7.64735476414806","7.44901572537371","7.75568252886837","7.31698365264044","7.49044950744204","7.2152267735929","8.26160032008283","7.59828245743261"
"ENSG00000139343","SNRPF","8.93469785529952","8.83367952012057","9.14952035316881","8.86763993795941","9.12157723957047","9.35057211998248","8.8617608607386","8.85975964375563"
"ENSG00000139344","AMDHD1","6.38702307156179","6.81280299272928","6.50879435180192","6.72797928222209","6.63282902180917","6.42133133336277","6.59072362432786","6.61727345023832"
"ENSG00000139350","NEDD1","8.90283779260797","8.79268104039629","9.28094417705214","8.90020792911464","8.96720596899219","8.43696646595003","9.01747551612434","9.29664947391531"
"ENSG00000139354","GAS2L3","6.59342509238816","5.58279702748172","6.44361144951943","5.96077026048809","6.28565735233887","5.96012282071774","6.49570728615226","6.16964172675718"
"ENSG00000139370","SLC15A4","10.704338973496","9.94539853779043","10.3816881938713","10.3256521428894","10.0638888864227","9.9780659588654","10.2477247561575","10.3895997421284"
"ENSG00000139372","TDG","9.46255333452624","9.47467552760989","9.79346774133711","9.52725123075505","9.36430547201297","9.15760557670242","9.55609829994214","9.5337261176733"
"ENSG00000139405","RITA1","9.0373547204783","8.52223897508088","8.32913246553349","8.46066206274567","8.87728796061994","9.45719327451942","8.56385968588269","8.66622106998279"
"ENSG00000139410","SDSL","6.76496384296666","6.76235843084495","6.37083137391332","7.00123437068797","6.95919491212439","7.03564605828512","6.68846835920347","6.10076762534999"
"ENSG00000139428","MMAB","8.42478917892405","7.81991888706108","8.12828614338204","8.06728270198234","8.29748069420634","8.86269781546346","7.94095909534991","8.05395927311145"
"ENSG00000139433","GLTP","10.6168714794761","10.6781871351528","10.9484278440649","10.4341887556236","10.5669274766509","10.3663100325857","10.3174835026747","9.95140399392819"
"ENSG00000139436","GIT2","11.1287211118541","11.4405880454873","11.4889296317277","11.3213443331801","11.2333482061542","10.8390377344698","11.3542399846329","11.1113339733382"
"ENSG00000139437","TCHP","9.56386721397092","9.71289787088661","9.51840351661413","9.25181856438179","9.30892755433497","9.9415956347868","9.09845447896741","9.42946880096495"
"ENSG00000139438","FAM222A","6.23994943497873","6.45658400885985","6.00252651822696","6.0794491462673","6.24622429771196","6.88540696256918","6.37034869007114","6.08323000971554"
"ENSG00000139496","NUP58","9.83125756354926","9.59641641949768","9.9459242318352","9.57890985893947","9.8505057915062","8.635111719794","9.92234281808489","9.70025176635978"
"ENSG00000139505","MTMR6","10.1791415732665","9.61148926155867","10.5683015868062","10.2395229665812","9.94822069410396","9.49124299853103","10.3683703450223","9.93415319610524"
"ENSG00000139508","SLC46A3","9.10352873097694","9.14937459371599","9.11652074274729","9.37370769603598","9.21710720207306","9.10032683475116","9.14405788043192","9.34176470923503"
"ENSG00000139514","SLC7A1","9.27837541593303","9.91427967793485","8.99109828864768","9.64019862221149","9.64164988652545","8.90668471269251","9.41331701240759","9.39455129987418"
"ENSG00000139517","LNX2","7.68287331860484","7.70848461744339","7.94184800255511","7.84420149158863","7.90476088053478","7.53322437598007","7.67636291171595","7.93029585211391"
"ENSG00000139531","SUOX","8.08214930527997","7.63959276876549","8.4033521221547","7.98460582347115","8.05759557410746","8.31075165083407","7.96114363729917","7.61864139619319"
"ENSG00000139537","CCDC65","7.72808957526623","8.13893426325851","7.3103592329207","7.58384260631313","7.59471948937985","8.29748955014028","7.40270448262669","8.0234920302682"
"ENSG00000139546","TARBP2","8.53872114093927","8.19506678557581","8.31379543993118","8.5167197404905","8.91894641552042","8.86810751920506","8.43588021584602","8.57014463208017"
"ENSG00000139547","RDH16","6.27902427973484","6.57292813379223","6.36486026820827","6.7028765221631","6.38027699568059","6.86144311127032","6.52499171881164","6.91239857200604"
"ENSG00000139567","ACVRL1","6.982717423194","6.43879716866913","7.24838622763834","6.6595009030276","7.05968960415998","6.67687836214923","7.0385936024593","7.09596691062012"
"ENSG00000139572","GPR84","6.55028740049804","5.76171923313392","6.29573896547107","6.21471020128097","6.44009216467079","6.84357898353181","6.49790918062632","6.32619751401354"
"ENSG00000139574","NPFF","5.51641651117073","6.15511953214103","5.77110944353915","5.86227738926131","5.61096060819372","6.58061310175718","6.09443746821733","6.0261644048233"
"ENSG00000139579","NABP2","9.04472839675033","9.13453999542941","8.69096317707157","8.86616678995934","8.82156931091146","9.34189401211736","8.81308462957265","8.82465433160559"
"ENSG00000139597","N4BP2L1","9.69572913039404","9.73537958231008","10.033182317442","9.74023898978489","9.68959144066556","9.861142258232","9.74980593530885","9.57961259072324"
"ENSG00000139610","CELA1","6.04130840401305","6.69168078668187","6.34957923664085","5.91098823268252","6.51474641036553","6.18790665676879","6.01957890096242","6.25001883909502"
"ENSG00000139613","SMARCC2","11.3911244888274","11.6275960498098","11.2663975949517","11.3119943986782","11.328163476362","11.4885147779201","11.3026383293626","11.2637122754855"
"ENSG00000139618","BRCA2","6.63306000540241","6.51916164597957","6.73953587473166","7.19041942875655","7.12386439615609","5.92202033218167","7.25811726777772","7.22450814057404"
"ENSG00000139620","KANSL2","8.3725845921846","8.79748855481138","8.9916851773109","8.93551026221472","8.47057309578646","9.41332722606761","8.89918431336354","9.22927097982426"
"ENSG00000139624","CERS5","9.15369054941127","9.09173290571107","9.09607429012851","9.07775602436216","9.55413234444839","10.2813133040093","9.27741289003008","9.55635534835942"
"ENSG00000139625","MAP3K12","8.190322107969","8.56134597998297","7.9143162571073","8.98527172647944","8.75391224153834","8.86727705117003","8.50548808678611","8.59664695517637"
"ENSG00000139626","ITGB7","11.9581107217513","11.8372999285439","11.0230612134908","11.881259539728","11.8189192280152","12.7181864009237","11.555906436479","11.8841499828994"
"ENSG00000139629","GALNT6","10.0588809564944","10.1014397366712","9.58186200462884","9.46664705496348","9.81267156784977","9.02710664011062","9.49589553179899","9.07709410734625"
"ENSG00000139631","CSAD","6.46133698655731","7.33241949629332","6.79059230363876","6.93518023796491","6.80893284104513","7.11540482638241","6.79450387115908","7.48018716508377"
"ENSG00000139636","LMBR1L","9.1548341531306","9.41208845695693","8.97631820321456","9.27770682278701","8.9543433273851","10.0377532904349","9.30276249573423","9.96683837599433"
"ENSG00000139641","ESYT1","12.5152584407657","12.0585638897601","12.0224851020298","12.491553976399","12.4931258379298","13.0316479526418","12.3062562176889","12.7545558621906"
"ENSG00000139644","TMBIM6","14.1951371872002","13.0149284289807","14.0860229887846","13.9398487392851","14.1411461705534","13.9678292390001","13.8633996864876","13.7209960609576"
"ENSG00000139645","ANKRD52","9.64496848507266","10.437774853511","9.51185034935299","9.77422710350985","9.7643511058951","9.88683902356247","9.83261087555553","10.1285259493076"
"ENSG00000139651","ZNF740","9.96604106988352","10.2010419568576","9.87729918568304","9.51551668497753","10.0295119277905","9.36286371160688","9.58659598028183","9.99273423275848"
"ENSG00000139668","WDFY2","9.64065325760791","10.1626373117447","10.0546256892385","9.95261628518895","9.65966791831558","8.99505116743585","9.85676961538592","10.2084879903791"
"ENSG00000139675","HNRNPA1L2","7.09952491106535","7.59485870080295","7.58358244051835","7.6892448989758","7.15512746074067","7.31001600926629","7.7816907552217","7.85665626826301"
"ENSG00000139679","LPAR6","10.515517181976","10.2264649693774","11.2005389330725","10.5751850613899","10.3468201969264","10.716729829912","10.4776343794959","10.6862278960905"
"ENSG00000139684","ESD","10.2237700816383","9.72056609091318","10.5204613169897","10.3678728709331","10.2398445853343","10.381381906242","10.3221312269096","10.1475210315334"
"ENSG00000139687","RB1","10.5488113443408","10.439229833454","11.0160860894523","10.9386605484352","10.5378643584447","9.38548428177853","10.8928482480715","10.3567136578219"
"ENSG00000139697","SBNO1","10.2312048241415","10.8314625270625","10.587832990293","10.3643296538863","10.2977323207793","9.86011369290475","10.5232903913951","10.6168532064852"
"ENSG00000139714","MORN3","7.57933915374139","7.07381788235068","6.84071776624015","6.83073479220285","7.08149721721421","7.34164307600056","6.74461456943326","7.60833261470151"
"ENSG00000139718","SETD1B","10.9201467037059","11.0345442357863","10.2649972566659","10.7416039153451","11.2106991780761","10.3336006093788","10.7740616191997","10.8369850741265"
"ENSG00000139719","VPS33A","9.77903834512923","9.54889095622201","10.2993308521064","9.8341442216334","9.81978890175809","9.98613688658646","9.84701070532289","9.93401367751369"
"ENSG00000139722","VPS37B","10.7981713451992","10.4926224819793","10.1902727734293","10.45142221915","10.5864912825168","11.0216125164365","10.3229644029001","10.6465697705208"
"ENSG00000139725","RHOF","11.0526083285889","11.1022447473671","10.525103523384","10.6149239508692","10.9956864893266","11.5555548129291","10.7659194701722","11.0432813473683"
"ENSG00000139726","DENR","10.3809278670935","10.4696654959155","10.5544896435343","10.6027965087831","10.558795696955","9.95139475184621","10.5567412272466","10.4918807026509"
"ENSG00000139737","SLAIN1","8.49900033918263","8.78660708187055","8.34665451836472","8.34073882957003","8.77961535857725","8.64187030497126","8.63909309497055","9.18582770796388"
"ENSG00000139746","RBM26","9.82991111011906","10.6087673308826","10.212026106389","10.397273203028","10.0299657642831","9.83034001941482","10.4130167797392","10.6890061985367"
"ENSG00000139793","MBNL2","8.50439525394225","8.58170619420186","9.29835219979784","9.16442606900962","9.02300689775335","8.48320706012622","8.94228001543343","8.97306482090259"
"ENSG00000139826","ABHD13","9.43957992957754","8.8448401794309","9.87586069416292","9.49348395622496","9.42160970573974","8.80509434866444","9.5727948908247","9.41391724061125"
"ENSG00000139832","RAB20","8.81922657454544","8.08377866555827","8.76339385485537","8.09902297900613","9.08873395487576","8.67906891788998","8.66777595863706","7.72135854479533"
"ENSG00000139835","GRTP1","6.16922153601331","5.98836016314442","5.91588628179846","5.86206770007421","6.07954650021439","6.09969812536536","6.23901787746666","6.50271642149491"
"ENSG00000139842","CUL4A","11.0268738716984","10.9894894003438","10.983336280166","10.9315670945626","10.9798940207814","10.1680305950723","10.9233478290005","10.7840058587652"
"ENSG00000139880","CDH24","6.14670700073009","6.5156525299086","6.21927126491905","6.09766931570212","6.43456899108162","6.24825146284208","6.27367510307224","6.56698585049803"
"ENSG00000139890","REM2","6.35345487105845","6.79762074505076","6.30623150822427","6.58362036187108","6.60599255622698","6.83837354002289","6.50201228559399","6.93610651427321"
"ENSG00000139899","CBLN3","6.10475453629604","6.9628017218114","6.33742712066048","6.96998198491348","6.52631088970303","7.27177549814364","6.46254265382255","6.69492569172345"
"ENSG00000139908","TSSK4","6.11058699357831","6.33906128745093","5.98567278104288","6.14916111129087","6.03935693609726","6.11485945560208","6.22336118976098","6.58604769657641"
"ENSG00000139914","FITM1","5.86819396989926","6.44093999233337","5.99068838374923","5.84722172062078","6.16778684856085","6.31940950515317","6.16898506564252","6.34705643382357"
"ENSG00000139921","TMX1","10.8494458768375","10.2298334500453","11.2061795179105","10.7677997106036","10.5352294333492","9.76382418190039","10.6624959795722","10.4626929456354"
"ENSG00000139926","FRMD6","6.29291298788318","7.03188479873901","6.57128205797508","6.71739706861816","6.39263791644841","6.6418396503109","6.7369968092668","7.25688269128535"
"ENSG00000139946","PELI2","9.75922226686939","9.45904354739763","10.2152385769515","9.6215784135405","10.0265194570601","8.99167199763926","9.82474596154211","9.15559500580392"
"ENSG00000139970","RTN1","10.5051579748677","10.6692132692216","10.6759084169712","10.2300819769829","10.8009056345564","10.1930336733076","10.5456455957257","9.49654364120495"
"ENSG00000139971","ARMH4","6.777744880381","6.6834493740015","6.72971757804783","6.52796434543363","6.85950400228321","6.29932791427553","6.89556663492002","6.32248019446601"
"ENSG00000139974","SLC38A6","6.96328119553894","6.7759829950239","7.61780365793177","7.12160388041257","7.02842465877061","7.44054963926339","7.11732587432686","7.06008990771354"
"ENSG00000139977","NAA30","9.12654734468549","8.8331364379938","9.25916209540923","8.97721922887633","8.99237767538752","8.73697336379789","9.08324664655329","9.16692022451905"
"ENSG00000139990","DCAF5","10.6583933619225","11.0546103469929","10.5420090165706","10.6852301755099","10.6287612948294","10.2379280800087","10.8028740053152","10.896324119906"
"ENSG00000139998","RAB15","7.87449645357996","8.09894677240598","7.24410317848683","7.29994193197998","7.67203394673151","7.37038093749729","7.63170315152468","7.9771676083534"
"ENSG00000140006","WDR89","8.27289310981869","8.35107518194196","8.48034025168148","8.83556412824925","8.41353202672051","8.75851411238065","8.38873739847121","8.86558089133175"
"ENSG00000140009","ESR2","5.86311955498087","6.59942445446199","5.94282455825223","6.39087419392899","6.38418126199766","5.84139537073311","6.39905581587456","6.71358858205406"
"ENSG00000140022","STON2","7.19532460313278","6.98058831437357","7.28822063534372","6.8512685547155","7.09360131667216","7.70365561871762","7.26999243386572","7.48150133218843"
"ENSG00000140025","EFCAB11","6.53471551954121","6.74706670268796","6.45659743004157","6.74189965405266","6.61923864012429","6.14707582745227","6.69975974909656","6.55144529852013"
"ENSG00000140030","GPR65","10.4311597581392","9.87891241845516","10.7233448945542","10.1094478120454","9.86605170930356","10.845165854095","10.1583258064365","10.6660439952913"
"ENSG00000140043","PTGR2","7.35213242633412","7.59144841481514","7.10387118704226","7.33616010624217","6.87460862923622","6.70564008068057","7.11737826930615","7.05623502744273"
"ENSG00000140044","JDP2","10.1662622027824","9.3780860019052","9.36452340976095","9.67965101985036","10.0932565913355","8.89706120530434","9.60648603015315","8.06646004488231"
"ENSG00000140090","SLC24A4","10.3195973928209","9.30600574995768","9.88727697733143","9.688617269523","9.67379277911916","9.02264971273062","9.89444596589961","8.89385808680797"
"ENSG00000140092","FBLN5","7.82090470097732","7.97992874268555","8.04228106576274","7.66818102568668","7.75714201103826","8.10961005968846","8.05747859817956","8.25049144967831"
"ENSG00000140093","SERPINA10","6.279927613849","6.32823567984244","6.14975347433156","6.22008386204031","6.20737921103033","6.36519256637795","6.35196100164054","6.59406848020508"
"ENSG00000140104","CLBA1","6.03374054506088","6.36815129775172","6.23363203797265","6.66735781567063","5.94151362378514","6.30106917483082","6.5938272124743","6.41704672247688"
"ENSG00000140105","WARS1","13.1705954115744","12.1490969815918","13.0838142168607","12.3722058780165","12.5730037428543","12.2802076159679","12.936973064607","11.6009899816393"
"ENSG00000140153","WDR20","8.75516001888657","8.57494343389177","8.93903439760422","8.66479465667278","8.57914126215455","8.46113600066594","8.64489206873098","9.02195493116535"
"ENSG00000140157","NIPA2","10.4857957245052","10.1122387225539","10.4854550768563","10.252398792901","10.1154575190865","9.97143658910432","10.1804955692343","10.1921345718385"
"ENSG00000140199","SLC12A6","10.6887612760774","11.6399412316053","11.4560847123473","11.2165112828709","11.0293045405182","9.89573462360489","11.302355793321","11.1317861723237"
"ENSG00000140259","MFAP1","8.77958480678275","8.55820251365027","8.92591706716476","8.51731601311132","8.44890576434706","8.93531088533031","8.46295233129708","8.79246911688939"
"ENSG00000140262","TCF12","10.642589485001","10.4032077018232","10.3522613131345","10.4100411126108","10.6527478477632","9.28609093468878","10.2794336785938","10.0908360584278"
"ENSG00000140263","SORD","8.9423673493615","8.75014602131717","8.8867134173214","9.07566962300812","8.89710828159605","7.82264300731438","9.07198665307295","8.1712844881844"
"ENSG00000140264","SERF2","12.9988902362302","12.2265566290807","12.9184904586261","12.51654514561","12.8634961470748","13.3740806480348","12.6287522214246","12.3629011103979"
"ENSG00000140265","ZSCAN29","9.37039685137314","9.64638834910179","9.08035802089539","9.64415445597036","9.02568070601126","8.56199427125774","9.28903039595478","9.13460540822229"
"ENSG00000140280","LYSMD2","9.93779930468662","8.66750884314977","9.56335719207268","9.18695456591347","9.42366261349419","9.52133509242198","9.14093443250248","9.49989093713598"
"ENSG00000140284","SLC27A2","6.43477078969007","7.0747849001939","6.7688917884525","6.16817568189537","6.05997029241628","6.2240159377636","6.423709342102","6.11658812043756"
"ENSG00000140285","FGF7","6.16750798574824","6.53570552374713","6.4451911570143","6.78539662718413","6.41854287007662","6.14142452012473","6.8269900403244","6.74987198190074"
"ENSG00000140287","HDC","7.99173970896137","9.06196229316165","8.1726926645806","6.78495818851907","7.31258328568622","7.83020856456177","7.98136923583002","7.41267849766167"
"ENSG00000140299","BNIP2","11.2956652526658","11.4553636935854","11.844212463392","11.575286463445","11.5101341409608","10.8060879131286","11.601101707625","11.2550252493684"
"ENSG00000140307","GTF2A2","9.53551928201903","9.0110626631223","9.72102628851057","9.17997180858934","9.65979487303942","9.97969029232405","9.28688867054817","8.82067152203628"
"ENSG00000140319","SRP14","11.5121376967528","11.7051591937028","11.9566419362324","11.7604665318931","11.4415509476716","12.4088146382795","11.7101480571709","11.4754727885101"
"ENSG00000140320","BAHD1","10.1963635876323","10.2435499641915","9.56739701125402","10.0117357166309","10.1317987242135","9.7424757250063","9.98142135214096","10.1538796527791"
"ENSG00000140323","DISP2","6.73529855150993","6.21518721199576","6.55489965344485","7.05716566720085","6.40892954717184","6.76478664027644","7.29239290057435","6.76364499298402"
"ENSG00000140326","CDAN1","8.72668838909478","8.91826247369902","7.86885732283567","8.60568052684603","8.36723966849163","8.96890183692387","8.55974817386744","9.05699085867465"
"ENSG00000140332","TLE3","11.125467249871","11.1523135159034","11.3145136631122","10.8496784366642","11.2438278210706","11.0121215308212","11.4509108039617","10.9148773920317"
"ENSG00000140350","ANP32A","12.1088296500286","11.7239232912591","12.1937140444223","11.8657486824866","12.0511020042108","11.3293814841889","11.8395982094245","11.4994573813062"
"ENSG00000140365","COMMD4","9.198158855825","8.62381299884733","8.82881022011303","8.73621830484258","9.0039018882199","9.31250106239561","8.71270625531839","8.62504012260016"
"ENSG00000140367","UBE2Q2","9.93085944100043","9.17090377175938","9.96111175572973","9.82870510917896","9.55125808903047","9.8668097059272","9.88119082678394","10.1075043780403"
"ENSG00000140368","PSTPIP1","10.7517401907043","10.2679724739624","10.7605006794706","10.2173537686462","10.9004465707448","11.8724036156206","10.5089913187976","10.8206339398773"
"ENSG00000140374","ETFA","10.2666663850878","10.0175706651156","10.70062830711","10.2744237747069","10.1262046031229","10.2701087804166","10.2175121532564","9.88419496626584"
"ENSG00000140379","BCL2A1","9.13467358045783","8.31436129759571","9.53488935204142","9.03670306217768","8.40346080200703","8.96231445566735","8.83697173718602","8.87007639846153"
"ENSG00000140382","HMG20A","9.64856905487994","9.242980861709","9.72351288863437","9.88662727038504","9.32418348219148","9.04348452417586","9.53769883193756","9.68982472438781"
"ENSG00000140386","SCAPER","8.28397716688603","9.23812078282552","8.11038340415146","8.2256995353136","8.0664537135459","9.1756526934525","8.26229926767697","8.40407689711087"
"ENSG00000140391","TSPAN3","10.7018360061554","9.8964120015746","10.4184615912488","10.6742239432181","10.654134420477","10.029282537692","10.1472114820942","10.4653667503364"
"ENSG00000140395","SKIC8","9.5177957772869","8.86183224820156","9.44366129967504","9.3596118122057","9.33147257104828","9.54410553528922","9.30715405317971","9.22935571748529"
"ENSG00000140396","NCOA2","10.7768602995364","10.5489207351793","10.7112509344303","10.5942066979743","10.8576076632756","9.20578956301286","10.7844903419622","10.3695264148687"
"ENSG00000140398","NEIL1","7.37940833168989","7.22083839084937","7.60935517048358","6.87659164429953","6.71697325881965","7.87043663635839","7.24432474079235","7.46320980228445"
"ENSG00000140400","MAN2C1","9.95471937096884","10.0081268783033","9.65187524113156","9.77660364615722","10.3483786470082","10.2800415344494","10.0574788508463","10.2188801670911"
"ENSG00000140403","DNAJA4","8.87999698378123","8.96923984128234","8.50629603912753","8.49200088151262","8.76900409174613","8.67329392864391","8.86687566329109","8.9871030887192"
"ENSG00000140406","TLNRD1","11.0957740590384","10.5044621699628","10.2483891391887","10.392628917704","10.9228665613962","10.413192723718","10.2435368246933","10.1835876630659"
"ENSG00000140416","TPM1","8.6760323227947","7.61953212304392","8.84958224204136","8.38925059419316","8.36762080702273","8.17783630989731","8.28573043748724","7.66433272500373"
"ENSG00000140443","IGF1R","9.23305608037957","10.2231910859638","9.58285755233022","9.64391517021796","9.44728847982295","8.44298634487996","9.75330596763362","9.85536414464587"
"ENSG00000140450","ARRDC4","9.29117046290984","9.47607332038655","9.88692540617524","9.21146624336244","9.03392427674394","8.14929923191128","9.51756552416236","8.38381900805545"
"ENSG00000140455","USP3","10.6908873742351","11.02059948525","11.4668523446228","11.0250635662783","10.9136120979639","10.8566301430425","11.2910243112755","10.97967436453"
"ENSG00000140463","BBS4","7.3874488536599","7.91580369140197","7.83138302167165","7.49609948121498","7.57158891376648","7.37037977437561","7.655601091009","8.30031083824895"
"ENSG00000140464","PML","10.9146745575009","10.4454193968531","9.92576996476503","10.3441793096297","10.6747586802214","10.981830007526","10.3991919211928","10.0911393646867"
"ENSG00000140470","ADAMTS17","6.95947138341843","6.73995991945205","5.94185235007214","6.52746984718651","6.92858498583398","7.31270816788114","6.64454706308138","6.41462878132074"
"ENSG00000140471","LINS1","9.21864666811409","9.71337182240833","9.01583014055923","9.31169602762976","9.43016649232492","9.21742883623478","9.5067666718694","10.0073498986729"
"ENSG00000140474","ULK3","9.21951968342637","9.22890730424619","8.4988000852183","9.03963873550233","9.09224169032903","9.72192569437567","8.93882878970136","9.52775487373739"
"ENSG00000140479","PCSK6","8.24016187364023","7.62257074348099","8.24361982741556","7.9738283919985","7.49375400177738","7.62595622305398","8.04606839720054","7.21029428495918"
"ENSG00000140488","CELF6","6.0781868314923","6.29340043927287","6.0504794092896","6.22905407040516","6.05773857243491","6.41969297152313","6.20481165325225","6.19642619690946"
"ENSG00000140497","SCAMP2","11.6431748579857","11.3686450857694","11.5921994276046","11.6129749855512","11.781899308966","11.6263206874928","11.4293377817707","11.2700935198336"
"ENSG00000140511","HAPLN3","8.23693441836627","8.7653735922325","8.0802154950017","8.5623779844435","9.02049295234224","8.85902961288444","8.18534893564254","9.2080756240692"
"ENSG00000140521","POLG","10.9788110570134","11.0715545153219","11.0095039068962","10.8487653081574","10.9033563591251","11.631116543051","10.9738779877876","11.2086561783984"
"ENSG00000140525","FANCI","8.2670466915038","8.5083895052179","7.34639652111056","8.10262353102016","7.6013379116865","7.50590473130088","8.16039250820636","8.12476579554989"
"ENSG00000140526","ABHD2","11.786754417874","11.5662407426456","11.8472383649455","11.600016729894","11.7719956291907","10.2313767914821","11.6492734022952","11.1982523797879"
"ENSG00000140543","DET1","7.1965595989721","7.19738830183962","7.36685299709443","7.23931508110578","7.31810424365912","7.330260855585","7.60063417303489","7.69641274100964"
"ENSG00000140545","MFGE8","7.89845017678876","8.77971627941125","7.5748602465839","8.14336574536375","8.77099653919441","8.20756168323121","8.48151438373933","8.74221593209089"
"ENSG00000140548","ZNF710","10.7278793012194","10.0932984075775","10.096743103278","9.80759282507377","10.4377549032678","9.76376292381654","9.95565749430751","9.23796595293364"
"ENSG00000140553","UNC45A","10.4859414237058","10.3958651190647","10.0551641070855","10.4387728622327","10.4956911556514","11.0175080348351","10.4891242793577","10.3390112166396"
"ENSG00000140563","MCTP2","9.66276741542756","9.53395580920761","9.70879570941653","9.24035531207059","9.41234612310395","8.69758717467502","9.32772425791572","9.62314147336188"
"ENSG00000140564","FURIN","12.0960653465027","12.3320657871963","12.0884383532224","11.9879598484947","12.1643735826314","12.2712065571499","12.1280149891472","11.4450853174164"
"ENSG00000140575","IQGAP1","13.4856841081326","13.6262961799595","14.0526525000945","13.5061180546364","13.4963256537435","13.532510573839","13.9690106793245","13.1842748896635"
"ENSG00000140577","CRTC3","10.9388613822048","11.4705222117889","10.8756840869554","11.1648612284783","11.3552053979658","10.7359879004555","11.2213715097678","11.1040679294635"
"ENSG00000140598","EFL1","8.81023263465197","9.1256922564637","9.13950276285505","8.87330745181705","8.66750139434258","9.19462095203256","9.1151834178925","9.30984530219746"
"ENSG00000140612","SEC11A","11.3669044138183","10.5886989977091","11.6464606454691","11.3663702164435","11.1947314305714","11.2911732212798","11.1812303066705","10.8784079525677"
"ENSG00000140632","GLYR1","11.4231758542312","11.3075549375915","11.5355232361256","11.3522408053492","11.3140222488112","10.6778808002528","11.3832473930128","11.0325289725614"
"ENSG00000140650","PMM2","9.87564877635061","10.0394471877475","10.1242880506131","9.91365420075757","9.87607108514328","10.4603953198973","9.91160584328968","9.93033760146206"
"ENSG00000140675","SLC5A2","5.74521061939789","5.87203850737978","5.81464674089642","6.18968266301305","6.19684257537569","6.3398270302832","6.03400802377823","6.31897930227616"
"ENSG00000140678","ITGAX","11.7502984620428","12.135929808063","11.7692093576272","11.6219308655666","11.9184908988537","11.4586832581728","11.7686406347399","11.1756713747837"
"ENSG00000140682","TGFB1I1","6.4563309845736","6.57213848295439","6.5980086698207","6.09368794514571","6.65017734882843","6.65178485194805","6.52042839744804","6.29479675647913"
"ENSG00000140688","RUSF1","9.78121919564404","9.84038876200927","9.20267632662333","9.56939132091657","10.0334596576231","10.4131410146014","9.70624097669278","10.1221265047427"
"ENSG00000140691","ARMC5","9.30053023004757","8.92119572480707","8.44058290605195","8.6628709848752","9.19344202428094","9.39745446654278","8.78686324758284","8.68031456957629"
"ENSG00000140694","PARN","9.52628448060294","9.87731418691541","9.92136124006442","9.90568039297293","9.65119051708317","9.58688404853921","9.7600792251169","9.84892720649412"
"ENSG00000140718","FTO","9.10828579583941","9.17762880838225","9.24071459148315","9.49985934147631","9.22827559879821","8.74124134943597","9.22628825502597","9.36327610620289"
"ENSG00000140740","UQCRC2","11.3643456761086","11.2146249480851","11.7191188020718","11.5759094619519","11.4482950752767","11.6345744035334","11.6285223149765","11.3232598681184"
"ENSG00000140743","CDR2","9.21830521226835","10.2587650222355","9.36094122655309","9.63477785936094","9.60885668016063","9.88393965404059","9.69638965250812","10.1284629086345"
"ENSG00000140749","IGSF6","8.42174874391949","8.20292736500755","8.01207963981702","7.50375041580313","7.8030082664241","6.24831885841699","7.86298319657056","7.25300212856504"
"ENSG00000140750","ARHGAP17","9.8482118372873","10.3822006342798","9.94949613811333","10.2039584486237","9.8220543826907","9.84546579638603","9.91934117075396","9.93297046507549"
"ENSG00000140795","MYLK3","6.38383089417302","6.22344925199784","6.36873239834956","6.32560383744773","6.04457679178563","5.52841906228902","6.55762736236328","7.06089497865554"
"ENSG00000140807","NKD1","7.28615151382336","7.41632525646755","6.44812257452816","7.72013347131597","7.58987061971088","6.24062768491077","6.38367041442854","6.751688966207"
"ENSG00000140829","DHX38","10.4416640549871","10.5757274255642","10.492253448849","10.5561913231236","10.5517768190138","11.1960312209978","10.7087745237762","10.8839023698177"
"ENSG00000140830","TXNL4B","8.9101916345967","8.12748882782636","8.31872965038428","8.35583321105221","8.54977912665612","8.62868711982866","8.56185129938511","8.29268935869407"
"ENSG00000140836","ZFHX3","11.7423030729049","9.72557223543579","10.7357468654884","12.0240148387761","11.3848774062278","11.0330205327107","11.0059081470846","10.6533009696897"
"ENSG00000140848","CPNE2","9.7017603778868","10.0216482750778","9.82503547921874","9.69814551971095","9.50325639190503","10.0486087858017","9.60958915835142","9.08357803619528"
