"","RS08","RS09","RS27","RS23","RS02","RS31","RS21","RS34"
"ENSG00000162959",625.411033047299,613.260699597556,780.358446323656,839.072774277009,702.966710186648,868.829597880093,718.156043958147,518.230931450902
"ENSG00000162961",369.008779519316,297.528538422768,450.185931799504,398.456207081367,384.042423161424,550.913639109962,471.768394958227,454.623348555332
"ENSG00000162971",84.8533342347211,216.237779768315,165.449855141626,167.552816341953,108.929270531115,152.274149871918,210.036721518964,210.70724639747
"ENSG00000162972",138.416398364943,96.1911921108406,137.641031503281,93.8884932291954,115.644752353701,149.30149442835,109.327905686516,109.752328370451
"ENSG00000162976",1409.31962197661,635.67213443694,1242.47238328176,1231.89140407335,1154.68005560829,1142.78157016434,1012.93334272135,839.742725923939
"ENSG00000162980",1744.77321738989,883.264092339494,1675.29105212744,1208.62310411277,1481.78599208837,629.950395618433,1401.01680483496,920.282771174317
"ENSG00000162994",15.3894284068841,20.305076789557,35.1060681538798,17.4520582704252,25.3144100788927,25.7496363124341,30.6446268090524,36.2870138856639
"ENSG00000162997",4.82702634672176,2.15647716895496,8.75597567925111,7.26329868902628,5.87247867015902,35.3569880390119,9.94383194881268,32.4488820206284
"ENSG00000162999",24.888633336922,46.4143085033731,25.9428004761938,16.0710824958768,14.2598886430003,29.1400037982861,32.4148742387575,31.9942394115001
"ENSG00000163001",181.375144896818,263.323008066819,211.859488397468,202.520445351877,225.969406836381,278.019261425051,251.339412322059,342.144393513799
"ENSG00000163002",72.53149391884,50.8659531768693,66.4660231107849,76.9322294195283,79.816026669509,85.8532418933712,64.8373745836391,91.7543865521679
"ENSG00000163006",37.912341018915,51.3850578553705,78.8932786065357,52.3110453451326,52.4219399289273,44.5787234489285,49.5067971909172,71.8104069849498
"ENSG00000163013",619.847369608886,728.440872617839,414.466968378205,630.68480471389,601.148814018372,519.299394007399,544.217780980202,646.004096804812
"ENSG00000163026",161.388943454765,157.820068731239,184.787247184643,266.835853839345,104.116027334007,163.968342634763,114.059767369629,226.227153171968
"ENSG00000163029",415.212803837284,874.991062400786,786.533971836476,849.532314052049,418.86997856078,360.336748520219,790.070254921059,869.2436027945
"ENSG00000163041",15155.0381242578,10311.6645074625,21224.4415588389,15437.358231789,15013.948173682,16015.6089693753,15981.2375113313,11801.0336796937
"ENSG00000163046",138.627582083684,26.2431049864688,41.2097240512805,116.359192602522,32.265694158417,76.3243910403453,53.7747419115238,72.2474530379934
"ENSG00000163050",1251.78778294493,1187.76172690826,1214.4234021355,1051.00549362675,1115.769985691,1347.82417247115,1098.24014359633,1345.94934532634
"ENSG00000163069",32.9445681150368,62.3334138203465,105.131822534694,131.573366846057,159.924858273389,44.7856461793233,173.163379570122,123.847737453378
"ENSG00000163082",30.7085725198046,96.9764302715785,52.7323218343569,89.8491876527981,73.3088493546913,37.2462118061941,59.8973634731377,91.1750574309623
"ENSG00000163093",38.9821261036185,38.2497502252263,22.2285066387305,40.7738709001278,40.0455312006596,33.898516661168,28.5070285777877,42.0055660512976
"ENSG00000163104",424.335628998118,582.501479991362,713.080195714294,643.421636915133,426.452678910924,323.018723070825,697.178911921015,849.707778673779
"ENSG00000163106",5.70297751553122,17.1983432256688,43.4923864494526,12.778617456572,10.3504493812086,0,13.0658222878244,9.47888551779842
"ENSG00000163110",991.920656520036,822.562714661356,986.324896915957,950.368006964897,1061.19705774886,646.786658684827,752.680014040141,593.402706976677
"ENSG00000163125",1272.94278418588,1853.68874304395,1318.05148517002,1445.13095311521,1472.23078179362,758.86474922968,1488.58165087901,1412.02324435258
"ENSG00000163126",22.9585799810771,44.6678460654945,17.2667049331463,19.8390008178101,21.8646608129752,42.5020182104004,30.8584341028643,44.2030206062049
"ENSG00000163131",54633.1844760304,36190.6883331329,76240.9620095787,49907.1481413023,50197.4037054301,30790.1052597132,52967.0328045207,20237.6509441044
"ENSG00000163138",86.3813188213817,93.170637342676,68.7069820124517,104.746001913332,86.1448732154829,50.0492985956666,147.272230212173,91.1072324166364
"ENSG00000163154",1500.27157183976,557.449366022118,1092.95113968518,994.276517385051,1109.16156538786,1339.12428207195,772.318691005541,959.414200504248
"ENSG00000163155",32.5197388943382,30.8469949216345,27.0179125234403,32.2359316274554,15.5193121892033,33.6433154362766,29.0487273587616,68.6225553480164
"ENSG00000163156",760.057850075412,595.973530869287,752.197335895545,685.973716339538,795.462572456495,1313.72478358828,728.356568580414,581.070786294648
"ENSG00000163157",16.2270096704045,25.9445964123984,11.6181864984902,18.1870768411607,10.1846497707807,48.2788749192213,18.7465123487992,34.9639886735404
"ENSG00000163159",572.133734064259,575.554484304418,592.665670584077,653.446133964886,576.328899583808,730.883604954854,582.108840434805,618.870334500718
"ENSG00000163161",562.340072815098,669.566938014175,677.665498167242,647.146401685688,638.881465673654,880.993390036909,696.608452665261,945.397475744692
"ENSG00000163162",2134.92287255505,2085.12686819718,2539.85177380068,2043.95704744186,1889.53948878306,2277.71207270432,2129.58005383421,2022.18394815418
"ENSG00000163166",742.149531805664,1049.46378293981,1014.61039076827,768.033255665211,711.505892071574,721.702645756558,746.652189392957,866.854823789762
"ENSG00000163170",83.3290534613477,77.9095151860349,56.4250789715162,51.3057885933584,73.0205214647006,150.601414598903,68.9002716923818,74.7690643692191
"ENSG00000163171",2822.00146783859,2690.26366892051,3000.83008598697,3057.22485544419,2705.75526951468,2297.380824701,2010.78226418738,1653.93680000638
"ENSG00000163191",6226.19492630085,3628.91747374262,7006.43499952952,4614.03275114779,5399.72361663926,7497.33913818803,4896.85678611999,2557.66218770075
"ENSG00000163214",541.276949810424,456.182463298137,779.260672555593,731.099703259433,479.921864182097,699.278619977913,654.364953336344,676.401884589359
"ENSG00000163219",3337.5601333725,3226.82271977603,3038.49972935345,2776.90719045302,2289.65163648021,5503.46343644983,2488.37402085561,3846.18476353642
"ENSG00000163220",72085.7700655077,29060.2019498689,70510.4619796405,31898.855932485,48369.9931783099,61054.6130280912,50446.40330544,17784.8035700352
"ENSG00000163221",2841.91928273525,915.384642068269,3324.15689578284,1542.41708541358,1827.87173825947,3073.60557274864,2406.84083548061,710.146294036411
"ENSG00000163235",67.8387611934711,102.366417695431,116.773566570415,35.6489297917759,43.457634632067,56.4286211270437,65.3345744243748,190.648978832706
"ENSG00000163249",373.268051818133,438.235912429269,539.287140812058,479.409344516534,475.030971190517,326.439964063674,567.442260721632,401.768885287434
"ENSG00000163251",31.7145861619346,18.5543532222244,28.2897022809779,29.3431973632597,50.2355066825867,19.7569932368296,19.6668930062942,10.3519904609279
"ENSG00000163257",348.89975389983,527.605733395676,381.399522531315,418.770837238894,369.60540349839,255.350593508691,377.995703879355,547.19791400557
"ENSG00000163281",227.646576433632,250.199015501253,249.346901005883,304.599943713049,217.28067067161,278.770057637394,246.133802124514,310.818281747418
"ENSG00000163291",197.118389128356,180.416306166327,203.854843872068,252.717549903315,200.930655111772,149.187326300571,238.996586989316,281.035540142445
"ENSG00000163297",1757.18381724005,1309.5433770693,2580.14544584095,1511.1023686114,1625.67044601568,1149.28028267473,2190.64693142016,1075.97350559174
"ENSG00000163312",330.66033102079,340.002350804939,318.942804862834,255.227139561593,274.748550366366,212.448377581585,383.138282160933,420.468538597286
"ENSG00000163319",325.884892656711,321.154992926841,528.114363724174,353.236107651247,364.0779985934,464.436137861021,341.316694473844,284.67725190843
"ENSG00000163320",2468.82057469932,2696.73209959777,3078.08392204061,3038.06642026063,3115.95725619379,1827.53927744187,3446.88381270377,3334.34348044763
"ENSG00000163322",362.668916154488,305.209358277168,452.701748341864,442.930651109941,389.901413271778,183.677023023654,460.529879688047,392.579899710638
"ENSG00000163328",354.5960060428,546.682758185745,216.667805192513,378.179157434612,345.731496566019,176.64627460533,459.627009949675,382.809765737889
"ENSG00000163344",580.362972790531,284.815706303974,324.185429142707,370.218726998402,437.099934863812,609.965542581067,314.459693027734,266.105415029293
"ENSG00000163346",4903.04765481398,5659.71004083373,3572.53508184752,4656.21022201883,5356.38496388819,7149.42815032322,4682.91493271394,5311.8290439001
"ENSG00000163348",1258.06029648774,1272.84875392161,948.421327545501,1145.5328801163,1342.18835842267,1560.40017463286,1008.30453930828,1336.49021524727
"ENSG00000163349",2884.61746847044,3393.45481192812,3334.29746953439,2858.4976901406,2878.14809064518,1769.95379594933,3086.61466388866,2730.04506640841
"ENSG00000163359",42.0642056963785,126.437661757122,49.09208938088,58.9164369240844,62.7257226764441,121.512173460023,50.4344509764386,77.294993852035
"ENSG00000163374",1342.83052699518,2343.7623607355,1613.39144191549,1625.96678785202,1483.39690268675,2024.32457705336,1614.35757873224,1705.82745403034
"ENSG00000163376",212.590503970655,91.5502405752311,224.733922272285,349.264248199731,81.3128593066085,81.5949350630217,109.293147860206,211.826474986311
"ENSG00000163378",123.531102785612,164.222313717192,218.521407262719,149.66547179152,100.164346934821,132.254084321663,174.540795510441,155.752100247298
"ENSG00000163380",8.91520489831491,14.4438218623755,10.3574987318931,14.6691537534663,15.0631518585509,17.4603075204487,16.8456501184229,15.541773451195
"ENSG00000163382",710.858064864682,430.71258832571,446.931302581656,559.898697949744,696.348008548377,836.001010806151,472.525967413532,510.292684834612
"ENSG00000163389",398.591104186516,406.229199642503,454.806880062355,484.976899796198,507.437218310182,309.188560988655,385.89357643781,476.495545456607
"ENSG00000163393",189.255182973928,380.824590315058,463.872579253493,299.016742924222,230.825506216519,67.4458815089451,356.732282376154,224.873011251233
"ENSG00000163399",8535.12435500747,10972.0045220544,8973.48850048371,8796.13335722179,9665.38401035164,8777.18010815318,8415.93050014284,8607.47468279857
"ENSG00000163406",14.8627204014011,50.0930064969356,99.2373397656128,135.104083478987,47.8837163052221,86.8490239526231,99.7227509918551,131.673695929298
"ENSG00000163412",2179.22607158428,1046.7240741598,2482.98919252649,1979.51395010669,1533.264051371,1265.74724211413,2108.11660485315,1639.54531442958
"ENSG00000163421",151.066787639572,39.4673861000479,238.075624351775,270.035415126195,146.079474631825,310.986642926181,119.104527890804,36.5569186947634
"ENSG00000163428",924.796838051791,622.463665531074,1035.7919955348,833.565193903491,934.497890879142,324.117274876168,865.494925051993,775.190160962186
"ENSG00000163430",28.9725066484719,38.8541001507879,45.9692812613712,42.499504967921,42.6508313821099,52.8978748959877,90.0396082972375,24.2747165180846
"ENSG00000163444",1281.16921141608,1068.17490574189,1401.65495590432,1306.52346612611,1226.29910542513,1737.56438249643,1486.29711318681,1504.78790715741
"ENSG00000163449",44.6174390343591,47.3026722576218,48.1852563926606,32.8039916255575,46.9825034599048,14.5216065674143,29.7128455913302,66.3183348353934
"ENSG00000163453",839.005817124595,534.806660604,740.551227598214,661.492367231268,596.795830178007,597.73591845111,523.42953681,390.10919402009
"ENSG00000163462",20.0417300771999,60.1438553701835,11.9476784587181,54.1924207310632,33.7546988898123,54.9129287237606,54.5446292544581,49.5310099252281
"ENSG00000163463",760.860089068785,649.528373028307,650.396247820313,829.521647140274,946.515381190874,1660.20273139675,729.780710699758,748.771233088434
"ENSG00000163464",475.599405599645,119.019363209365,303.457490234606,93.4592730562604,155.373964467194,189.649822705932,144.698746992235,176.701723911818
"ENSG00000163466",12298.6837122723,12032.9127456057,14092.4223156144,12191.3842255813,11238.5061103162,17212.1298573687,11466.232969604,9370.35150407094
"ENSG00000163468",2779.1440184455,2229.18952801512,3011.07210709526,2983.22231944877,2779.66472174007,3072.33659722746,3013.73955286793,2732.50257780674
"ENSG00000163472",126.887855255591,243.211411636402,152.375866462052,141.860207595756,168.323795854371,167.635490075194,139.600423616374,171.501283434019
"ENSG00000163479",4906.84114006501,2609.71369328598,4642.11523630807,4523.5039973681,4528.27292830762,7385.11055054575,4271.18494447538,4482.86632050471
"ENSG00000163481",222.362085268046,323.48342353065,220.466554558976,227.849927331507,231.468978540658,431.11913987815,258.73241515482,254.13837658688
"ENSG00000163482",102.38899415993,127.233192929892,96.5711877229597,124.891214359328,73.1850715619602,222.98930198162,113.323573107775,185.422706873373
"ENSG00000163485",20.886542669411,4.10405733637365,3.99212038970788,12.9940775885577,26.95181583243,42.3350215138842,28.50713398079,20.7750901029092
"ENSG00000163492",48.7929687085342,104.702633834425,81.3132629621404,76.4648219444728,69.0576388161907,41.2692137391559,38.1285924141313,56.351007892434
"ENSG00000163507",35.3004678653759,40.6931469728485,42.9544900194846,46.9403852777905,58.9633710772654,14.6793192936219,47.8504012172312,56.8819017278604
"ENSG00000163508",751.759454337972,741.561734179283,865.437889052612,529.077413572872,452.735134447223,1325.57585312103,490.237606568124,1024.11877996
"ENSG00000163510",583.50524147662,896.972196028536,920.339787837244,682.941796742492,571.260096399824,486.806185268427,727.607618596229,702.938477931801
"ENSG00000163512",1088.91906439614,969.899837654086,1321.67105990951,802.902411977513,956.553131362909,544.12282147363,723.354767757435,736.517132848919
"ENSG00000163513",5158.68996939457,5783.9073605974,5359.1760714257,5497.25832390181,5097.66694150404,3420.65076063459,5012.9819822715,5339.04563526513
"ENSG00000163516",463.274091688309,802.23391747609,451.870307523692,524.03950279782,602.168803605858,1352.1537019746,674.116150158765,1069.70086402356
"ENSG00000163517",140.770493700003,97.8796652544582,99.0025135132671,147.997838757145,98.45277166295,279.351688237257,95.6167019685707,81.2006796313543
"ENSG00000163519",485.80033701333,652.425425846647,656.617770923537,696.853600813922,733.907447396135,585.891812724535,698.797694135304,1218.52858953623
"ENSG00000163520",220.538754505952,240.597249332861,124.794627960753,383.894618668029,178.165043021848,233.411346194125,256.827766519166,153.011641422084
"ENSG00000163521",133.672795384985,100.547565893753,116.024182555964,65.5748085548143,65.5695361491253,71.3448482261492,189.65431542833,61.2795608845661
"ENSG00000163527",3692.78973021216,3455.09298687899,4408.82626802963,3538.57786623275,3982.0098768743,2160.59691379497,4170.33790342323,3407.22180323317
"ENSG00000163528",212.416651615422,157.755195298476,246.915527737477,186.242746868413,183.002809077308,217.855498488811,209.712220677093,202.678929191672
"ENSG00000163534",222.229716643288,590.159034914327,488.676034289152,1235.321532877,237.553237077839,145.29566016933,661.606137813837,1170.4295770256
"ENSG00000163535",67.8359979530291,151.789802783203,104.696428621573,82.7604608809308,59.2551126251026,58.4094014641009,105.103923553721,78.4412395665818
"ENSG00000163536",33.2798122764108,63.5971300183912,67.4891869469905,67.202872921057,52.3813651351176,129.906607083853,72.0190168781567,117.899373006863
"ENSG00000163539",749.245854262328,674.353897908177,806.782424839383,782.898748641076,699.889868116743,323.059094222994,938.053791059588,784.041823916848
"ENSG00000163541",1006.0416183144,803.311977586198,1057.12030586729,911.288174701417,948.550196937108,1072.50140824372,1031.22641479711,883.882367512303
"ENSG00000163545",1048.18820035045,1472.19442706431,1097.22613408987,1113.64617672272,1262.31016411068,890.359027266548,1137.71575142383,986.718778754777
"ENSG00000163558",369.126304794472,315.834219119074,507.435016632729,422.317818582379,437.26394097388,233.306898221328,570.781544642545,450.156171768403
"ENSG00000163563",8654.41138968043,8118.60958088221,15896.4533083187,9833.77189839948,7622.70059429218,9442.00480128363,9573.7181330868,4182.34013554552
"ENSG00000163564",612.69316116733,815.062649497242,774.064949774109,475.413666811098,527.764109215093,1127.44549171016,569.563091630059,885.30930565495
"ENSG00000163565",3794.77411405714,5327.13586972855,5437.29266735491,4345.5255280147,3168.80150971505,6514.20895130428,4044.07947460474,4450.98743416101
"ENSG00000163568",151.700932323388,92.7387841987896,161.355650329001,245.537871234121,114.338123680456,101.254905024684,226.915306695915,266.75663679961
"ENSG00000163576",7.62266510250898,7.42912334700573,13.0597333727005,12.8114866726283,2.23675985190432,1.93955729332269,8.29744927599076,14.343522731125
"ENSG00000163577",129.046205448495,115.548507178437,119.181241611594,210.396810555424,211.179949545357,62.3460929365244,138.758432297324,155.320593033606
"ENSG00000163584",319.702519959718,373.173626890051,446.446610660093,395.016740703013,290.50384947998,484.31478860418,306.007913041931,411.423944493449
"ENSG00000163590",891.523300852207,595.169381940267,597.402356789536,554.244404297942,817.755604749571,273.615650189692,590.897872445881,522.531779590008
"ENSG00000163596",36.7128629990928,73.7143928795113,23.4700060793516,70.0176688039368,29.7838660039706,76.7529991971897,79.6985984897942,114.807576040794
"ENSG00000163599",14.2423180922691,31.269428062339,31.7870576238483,32.0339280663971,15.049594512196,50.3790096319758,14.2794914283818,38.6486009968857
"ENSG00000163600",136.348595182883,398.921495502852,217.231474954873,237.096452285613,273.928289800152,352.916820150082,195.087991776178,365.682379258476
"ENSG00000163602",65.9573362264826,87.6329858031466,130.676167267398,93.3726776080668,60.7956871848774,34.927317365155,73.8503591275589,68.7965407947561
"ENSG00000163605",1004.5458091465,1194.21953157978,1441.14415747461,1160.038891131,1004.04451006469,586.381941420698,1250.1246145394,1306.570547786
"ENSG00000163606",379.314383972925,377.571747891457,300.286069587495,342.623094698033,184.192205753223,213.680675130544,461.816345518806,267.456670796005
"ENSG00000163607",301.035703807546,194.566369290656,225.239479269322,194.158259371001,218.869315491829,131.21114266505,206.268168405334,218.778062166917
"ENSG00000163608",750.126811782765,778.248091640815,727.949434506733,797.466046528441,646.008947653938,736.450497734234,940.074345229558,979.114065558423
"ENSG00000163611",60.3309974613541,146.427804478521,123.277773462626,63.190813041296,63.2677364825442,21.511862847304,109.844290594259,137.68951507224
"ENSG00000163617",48.3241064052504,243.842113343111,132.751623638135,179.880069547365,69.8631791883848,63.8129892676624,170.28766401116,258.470635248957
"ENSG00000163625",770.169458400493,1055.42616926104,1326.35896699332,884.943502702548,1086.3958866431,131.430977581536,752.554799150361,280.560976167777
"ENSG00000163626",520.06105346294,280.141312447019,336.829001661145,235.010689728248,385.959092290058,126.109602494588,304.006279016089,251.228537874619
"ENSG00000163629",70.6695661290865,72.9667246851197,51.3321171645528,32.2026842281674,111.87591573686,0,27.4398576758441,31.8019913241391
"ENSG00000163634",551.690254513855,487.299857158734,785.896656966375,509.719569629087,464.185302558984,767.093115436363,600.896709227914,629.855507341372
"ENSG00000163635",897.137549978084,1440.50048743542,973.286012829416,1121.64655413591,1324.67931709702,319.421884187588,1360.44010417776,1064.20898418991
"ENSG00000163636",973.078550440172,1087.20073230638,1385.34255536402,1099.54703311973,1132.11803815364,1343.19384786245,1214.65664117295,1054.08353098177
"ENSG00000163637",2.72793153276239,27.8710613634533,18.6065236526403,36.9946364795306,7.90533816912421,11.1928109682942,18.046477694141,30.1605413698633
"ENSG00000163644",1134.0071734248,861.426070605633,930.315814444914,1127.66700674941,729.458265393297,320.856960019784,796.936889681752,1170.78529535904
"ENSG00000163655",708.443963022938,1101.1496483251,1072.59010865674,889.082290958806,854.246272801002,1346.52266782912,1114.80932485309,923.677070088834
"ENSG00000163659",376.526126475956,374.523853992957,553.394607556077,570.207317134616,348.719314795926,585.320549217648,459.638036226891,489.264011906016
"ENSG00000163660",694.013318306633,1502.400293408,1089.17316796595,1367.18773958756,1319.02663681577,1214.08115891859,1925.65023812469,2195.43030011413
"ENSG00000163661",80.9797784185287,30.0768986988331,91.4606872575775,59.5328356111294,68.0819036831208,27.0290687772414,82.9461239975649,45.8322498833059
"ENSG00000163681",1180.95382888543,1395.96398504951,1399.99803443329,1191.57267632804,1216.03904996166,577.131382608452,1158.98687542537,1140.39903995673
"ENSG00000163682",15779.5290371342,5532.31762339971,8748.86062969133,8541.88213006171,16269.3751424069,10806.3076675669,8109.61805521438,34672.1827164917
"ENSG00000163683",1307.66262450175,812.123622359541,1677.72588704667,1382.71086780845,1356.33646790075,341.689545702134,1300.06746222823,1048.8016631056
"ENSG00000163684",322.991401103081,125.147718054325,234.861353508301,219.042013996805,158.229504995377,113.97432238843,192.683037670299,252.326892060595
"ENSG00000163686",327.007208616108,117.858205017563,231.996076327325,196.844919365971,203.036342843949,194.245257603345,196.250159626775,263.553459099665
"ENSG00000163687",107.887904834917,36.3616987600994,39.2534288786985,83.8933380463178,21.9453537157215,11.5539924977476,66.7549806149549,50.6861358104591
"ENSG00000163694",1381.46129989493,900.505774877483,1301.45019613643,1281.70802113656,1516.1502302816,349.270899920496,937.08926339682,473.926738611097
"ENSG00000163697",16.6271147422521,40.7138446048661,16.3611197117636,15.7916039182884,24.4236561488086,0.610547932199242,19.9706597044667,27.1803449799264
"ENSG00000163701",8.43040736317015,17.7427782965979,11.4451947621463,14.0608344481258,50.9282573744226,26.0840185453915,13.8757872776176,8.77431793064317
"ENSG00000163702",268.728149477474,170.566282719316,134.693827781843,117.035783464204,172.852131697026,306.052010176413,120.533361235904,133.201255918261
"ENSG00000163703",367.99322457576,405.152023776015,323.764837103481,292.947287290223,422.767922947576,649.255977236123,402.67524722405,429.836825754269
"ENSG00000163704",89.6512011889653,93.9015665374823,34.2231242457055,71.1166255792564,78.0649861472005,54.2044280467264,93.0602989720558,167.392794887701
"ENSG00000163714",1310.98275786329,2279.02927996112,2100.58667610109,2014.5058632572,1238.69521563659,1124.56197833072,2117.28909201503,1851.80256440346
"ENSG00000163719",2486.2881402087,2054.15205856843,2446.12394299856,2499.16739770171,2394.80785316095,2920.25821284231,2231.84201202188,1795.31779586311
"ENSG00000163728",282.061944295829,350.244766759216,280.519790391917,280.187209937951,282.693506336423,282.614062136299,388.884626767808,430.59891242547
"ENSG00000163735",213.566966270406,87.9763684812936,407.376492416384,435.221684645571,123.292327609535,120.593614308179,141.891041867444,40.5400363697021
"ENSG00000163736",2384.66297908304,538.585541693843,2708.56267945242,1496.15346327727,1389.12020143487,1592.3158854482,2105.33337360415,758.594554601685
"ENSG00000163737",1583.11386522017,246.402138467155,1064.91748476392,729.497005433633,878.995703393536,1591.21823740192,938.447352358777,375.499653321975
"ENSG00000163738",85.6450085800259,55.4769832389808,129.275030856885,126.082790986372,81.7197886747981,159.595970911887,128.607888463352,84.6938052390155
"ENSG00000163743",414.396022592854,634.398420897638,1004.21194955766,829.912647155026,717.277203169157,582.407232297129,767.4670516488,541.120813659951
"ENSG00000163751",170.782251208042,608.158790792582,476.376182559731,129.123785375757,127.10522827369,324.736246294597,288.763087857395,171.984893827286
"ENSG00000163754",1046.93414270971,656.701797558999,1221.15611623344,906.999381379582,931.623270258969,1167.77427838753,1183.4046451948,581.398264658958
"ENSG00000163755",828.244036641769,1064.39903686645,1343.16066233712,1159.22645380516,958.68903068328,768.140418889121,1265.6667707984,1053.82059295898
"ENSG00000163781",662.972898973185,1373.63083937547,1156.61681970401,968.621380215128,691.935138592521,958.266285709452,944.005732718825,1223.44215746181
"ENSG00000163785",302.315744004653,511.136469805645,395.855467356123,448.641354331952,360.967563334311,277.831331212407,675.359684509323,739.699309914603
"ENSG00000163788",2585.62217602579,3131.45884125265,2504.36668648327,2898.51058643308,2544.22074512198,1907.52730222227,2841.46453786579,3217.17594108705
"ENSG00000163794",16.6266260837798,15.8147708898648,4.53995277287056,13.6923546899928,11.9006733317481,10.9004668106382,21.1564141108234,14.826063990655
"ENSG00000163795",216.660024540894,267.896374664823,153.043680145973,138.618025365253,243.785816796508,344.32424561005,185.173713941294,132.915205824638
"ENSG00000163798",708.520101259713,726.534874097981,755.276247436622,602.198596802072,659.676325332186,626.316593577209,646.939414085157,631.72480600951
"ENSG00000163803",319.33606758019,332.743570098325,451.780994014182,305.954218523764,347.20913188881,228.133649772358,298.367623794813,159.531495498971
"ENSG00000163807",481.680615232953,445.211540821673,622.384053556483,542.4944813864,488.070788668866,324.078114503592,618.705235178928,405.165850367535
"ENSG00000163808",7.59825716312747,19.2512775341534,10.4660685999137,7.81048426572183,4.38348756581603,0,22.5524408223592,6.4506303278145
"ENSG00000163811",631.614167489158,812.08827539768,985.986912553247,738.414047675651,587.827243425813,265.626530559142,1062.1450850036,842.242044977087
"ENSG00000163812",1176.28837687971,1059.66833708883,1578.3294767955,1321.95678752849,1278.9108054807,1343.81417091757,1381.11372565928,884.202039222688
"ENSG00000163814",31.1246503794594,42.5720446582587,19.0213906003732,45.8730892041239,39.6277967727,16.0667020936081,20.6149868873062,24.7023251758099
"ENSG00000163815",58.3440892117691,54.7821147067828,81.2880282517395,45.3846584274359,82.2271611652509,138.77332821465,35.3071247573133,33.4442619429096
"ENSG00000163818",233.093738400701,208.069158810158,299.226298673885,246.241416037155,165.637685470289,150.494874630546,233.13370623482,260.453536920194
"ENSG00000163820",956.874448333809,1367.81360594741,724.853557661923,655.134723626908,686.712962068003,932.575158086744,667.409982995408,785.828955237311
"ENSG00000163823",1986.98232361024,523.440956113678,2269.28928342571,1278.30871561255,1416.78645362523,580.164313287454,988.051255496374,655.56554231752
"ENSG00000163832",283.694812975416,219.567827446814,222.981768341516,297.576204606507,229.933484340281,395.402440181473,209.012285599336,275.022269732495
"ENSG00000163833",5.94480359655284,4.12520646635405,7.53767376362241,11.0026774293079,11.0487443545,10.4688378999183,9.36156582304873,17.6070978063646
"ENSG00000163840",2493.17183058718,1639.98319639406,1973.36145535801,1881.09325624152,1842.62959202052,1497.73700098732,1929.03007860437,1671.65385229466
"ENSG00000163848",952.686650566921,946.880061009844,1281.43082542505,1419.80741718261,886.745825573581,371.525055444951,1117.27567519732,1051.84493388187
"ENSG00000163864",86.2838761485402,140.193730843954,50.0318044369941,85.0051198482845,108.366141669384,68.2138594693485,76.8016298864586,74.2274248539581
"ENSG00000163866",795.467403359332,475.715956258181,838.797024015089,726.287533090008,752.006906416997,1050.76978664058,649.171497673619,578.402975432258
"ENSG00000163867",341.064386327749,469.101342865978,532.003787423131,431.591450667532,428.028664849008,416.413145554135,669.037249670348,590.374547523036
"ENSG00000163870",430.904142892553,467.449098149713,407.919516798979,456.300912321017,611.530516823416,608.954823262894,371.755137832615,481.557041016577
"ENSG00000163872",619.064378601533,1291.67426574469,1051.69176840355,1086.2686549048,696.036537727391,764.540277963364,873.695618897416,767.627421096964
"ENSG00000163874",214.774176901759,272.915919708345,221.059946592938,323.143565274793,177.045627766059,285.083274139386,270.707787045917,465.618214405691
"ENSG00000163875",1450.45845303519,1142.78180432406,1399.12718554364,1370.37874546718,1243.32824721477,1103.13312245158,1337.49784782615,1138.09677474156
"ENSG00000163877",358.965613525025,178.127144633811,172.210243636749,296.938725283128,378.672964224464,170.696259415472,209.963050255851,395.431108560169
"ENSG00000163882",239.402593172163,222.563732021894,240.69338420983,245.950931485123,256.537505033198,632.615164426388,290.3206176918,377.420718457268
"ENSG00000163884",190.856503455928,3.10419646669344,13.1170446848077,37.5685055085335,269.681577290241,17.5534223821431,24.2761207129734,15.5879911521032
"ENSG00000163900",273.425569345758,174.6029294983,178.7635099049,209.423236438858,191.372208022783,275.105649095202,256.071006371952,262.510842243122
"ENSG00000163902",5040.3344590323,3085.09158131543,4634.82201492434,3982.20403762802,4297.31329425825,4032.49227099521,3768.74208161225,2920.50602912104
"ENSG00000163904",505.077477597797,595.118226739881,780.617507138424,619.347879691451,462.521632518548,181.978589855437,493.815629019902,432.681792172801
"ENSG00000163913",183.596513333022,346.596260433818,258.133476712877,266.155547379652,301.639762883537,401.489760955706,351.358003478341,414.772356901374
"ENSG00000163918",100.215169406496,181.504701813188,127.766919744454,143.453630852313,95.9450834851147,302.575770516193,120.693427598917,162.00024759635
"ENSG00000163923",33.1011674452251,25.3354614314751,30.4319428516759,40.250829098493,29.7775381485661,59.9031014305267,22.0277779763882,32.0100354614078
"ENSG00000163930",1590.54171436775,2419.64977113331,1676.44906812046,1880.15401355506,2044.56764844645,3007.90320876794,1635.66595788227,1826.63936453271
"ENSG00000163931",21046.0341110981,13180.4058711608,19062.5950365431,14128.7063382941,19626.9970039344,15414.366411277,16812.4377233314,6275.91644141964
"ENSG00000163932",3885.48665926569,4112.30196647341,4756.29478030249,3719.03159388581,4010.47830310311,3539.75048321933,3910.33429515454,2245.86994946161
"ENSG00000163933",538.010082308604,297.876015613101,404.524341082661,420.820868805483,589.811427297467,332.219626083045,407.614419215948,301.679324135101
"ENSG00000163935",335.0344820179,394.876155498056,279.707994281104,271.952236346724,472.445640801551,149.583429036415,331.415888545391,304.34310447172
